year,user,comnam,cusip,prc,horrizon,follow,afacc,ni,size,loss,roa,roe,mb,cash,post,post_use,treat,post_treat
2009,0,TRUEBLUE INC,89785X10,14.81,5.855071922,6.5,-0.03134796,8.797,6.252152407,0,0.016978397,0.03081995,2.274330594,0.239336124,1,1,1,1
2010,0,TRUEBLUE INC,89785X10,17.99,5.874930731,8.5,-0.1147873,19.839,6.305300359,0,0.03630418,0.063442776,2.536262828,0.314888763,1,1,1,1
2011,0,TRUEBLUE INC,89785X10,13.88,5.874930731,10.75,-0.02223458,30.791,6.331090733,0,0.054908527,0.10488148,1.887975775,0.200032573,1,1,1,1
2012,0,TRUEBLUE INC,89785X10,15.75,5.874930731,9,-0.07925072,33.629,6.401490904,0,0.055885985,0.100783999,1.898454779,0.230956062,1,1,1,1
2013,0,TRUEBLUE INC,89785X10,25.78,5.877735782,6.333333333,-0.12698413,44.924,6.579891285,0,0.062441189,0.114205817,2.692625839,0.202749347,1,1,1,1
2005,1,TIMBERLAND CO,88710010,32.55,5.877735782,10,-0.01276528,164.624,6.671594875,0,0.208740462,0.311677493,3.982697132,,0,0,0,0
2006,1,TIMBERLAND CO,88710010,31.58,5.874930731,9.5,-0.17204301,101.205,6.758532272,0,0.117628667,0.180181062,3.484800164,0.230390006,0,0,0,0
2007,1,TIMBERLAND CO,88710010,18.08,5.877735782,7.583333333,-0.11082964,39.999,6.730236172,0,0.047825957,0.06930314,1.883119274,0.166524675,0,0,0,0
2008,1,TIMBERLAND CO,88710010,11.55,5.877735782,5.583333333,-0.1050885,42.906,6.745705651,0,0.050513363,0.074420073,1.153281137,0.259688287,0,0,0,0
2009,1,TIMBERLAND CO,88710010,17.93,5.857933155,4.416666667,-0.31168831,56.644,6.757986485,0,0.06587224,0.095101382,1.641469334,0.341228327,1,0,0,0
2010,1,TIMBERLAND CO,88710010,24.59,5.897153868,6.25,-0.52983825,96.622,6.794988516,0,0.10827705,0.158005334,2.03077979,0.31657028,1,0,0,0
2011,0,TELEPHONE & DATA SYSTEMS INC,87943382,25.89,4.941642423,4,-0.1121751,200.566,9.012133916,0,0.024456271,0.050609754,0.651961076,0.07256343,1,0,0,0
2012,0,TELEPHONE & DATA SYSTEMS INC,87943382,22.14,5.85220248,6.75,-0.15063732,81.861,9.062408648,0,0.009492341,0.020402202,0.596232052,0.090291495,1,0,0,0
2013,0,TELEPHONE & DATA SYSTEMS INC,87943382,25.78,5.855071922,4.833333333,-0.65943995,141.927,9.094384703,0,0.015939427,0.0344595,0.680880632,0.096245782,1,0,0,0
2005,1,TECH DATA CORP,87823710,39.61,5.877735782,10,-0.07722008,26.586,8.390639455,0,0.005214281,0.013047156,1.316108457,0.034373426,0,0,0,0
2006,1,TECH DATA CORP,87823710,37.87,5.874930731,13.5,-0.13323817,-96.981,8.456352146,1,-0.02145619,-0.059273985,1.198054666,0.060165271,0,0,0,0
2007,1,TECH DATA CORP,87823710,37.72,5.877735782,13.33333333,-0.16492845,108.269,8.560623302,0,0.020737473,0.056368937,0.944951901,0.095100539,0,0,0,0
2008,1,TECH DATA CORP,87823710,17.84,5.87211779,9.833333333,-0.12385568,123.626,8.522131777,0,0.024608291,0.071899409,0.526880792,0.101135716,0,0,0,0
2009,1,TECH DATA CORP,87823710,46.66,5.85220248,3.5,-0.06689936,180.155,8.683230713,0,0.030523949,0.086244163,1.003936172,0.222259888,1,0,0,0
2010,1,TECH DATA CORP,87823710,44.02,5.85220248,7,-0.94422968,214.243,8.777908713,0,0.033019938,0.101322509,1.036540205,0.142311355,1,0,0,0
2011,1,TECH DATA CORP,87823710,49.41,5.85220248,8,-0.1595092,206.396,8.663268726,0,0.03567521,0.10456662,1.080369537,0.077859936,1,0,0,0
2012,1,TECH DATA CORP,87823710,45.53,5.85220248,8.666666667,-0.00852697,176.255,8.829366881,0,0.025802376,0.091877527,1.003222388,0.058865928,1,0,0,0
2005,1,TEKTRONIX INC,87913110,28.21,5.837730447,10.08333333,-0.02851711,92.355,7.399453128,0,0.055622395,0.076536184,2.196658923,0.147627646,0,0,0,0
2006,1,TEKTRONIX INC,87913110,29.17,5.837730447,6.583333333,-0.06175562,90.408,7.251556309,0,0.061925157,0.08816624,2.400203426,0.058679143,0,0,0,0
2005,1,TENNECO INC DE,88034910,19.61,5.837730447,5.083333333,-0.04060325,58,7.986504939,0,0.019727891,0.449612403,6.726686047,0.045206797,0,0,1,0
2006,1,TENNECO INC DE,88034910,24.72,5.85220248,8.916666667,-0.22437531,49,8.094073148,0,0.014966402,0.216814159,5.008534513,0.068707483,0,0,1,0
2007,1,TENNECO INC DE,88034910,26.07,5.837730447,10,-0.06067961,-5,8.186185994,1,-0.001392758,-0.0125,3.03702465,0.057422114,0,0,1,0
2008,1,TENNECO INC DE,88034910,2.95,5.877735782,8.583333333,-0.67894132,-415,7.947678571,1,-0.146746818,1.653386454,-0.552625498,0.035097493,0,0,1,0
2009,1,TENNECO INC DE,88034910,17.73,5.857933155,7,-3.66101689,-73,7.952263309,1,-0.025695178,3.476190476,-50.23077857,0.059052334,1,1,1,1
2010,1,TENNECO INC DE,88034910,41.16,5.857933155,9.25,-0.40045122,39,8.060855753,0,0.012314493,-9.75,-619.94163,0.082013376,1,1,1,1
2011,1,TENNECO INC DE,88034910,29.78,5.857933155,12.08333333,-0.00485909,157,8.113127104,0,0.047048247,,,0.067571835,1,1,1,1
2012,1,TENNECO INC DE,88034910,35.11,5.857933155,14.41666667,-0.01678979,275,8.191186005,0,0.076219512,1.117886179,8.634062805,0.066826491,1,1,1,1
2013,1,TENNECO INC DE,88034910,56.57,5.857933155,14.25,-0.04841925,183,8.250881145,0,0.047780679,0.422632795,7.952461663,0.076219512,1,1,1,1
2005,1,TERADYNE INC,88077010,14.57,5.891644212,17.46153846,-0.08201523,90.648,7.528725238,0,-0.032508447,-0.048651045,2.309912937,0.17721093,0,0,0,0
2006,1,TERADYNE INC,88077010,14.96,5.834810737,16.75,-0.03431709,198.757,7.451273624,0,0.117743477,0.148872271,2.076659504,0.305433794,0,0,0,0
2007,1,TERADYNE INC,88077010,10.34,5.834810737,14.75,-0.03342246,77.711,7.350058778,0,0.04621845,0.058480736,1.456042773,0.326759459,0,0,0,0
2008,1,TERADYNE INC,88077010,4.22,5.855071922,12.5,-0.47388781,-397.834,7.119835456,1,-0.322690118,-0.564502515,1.013900373,0.207488902,0,0,0,0
2009,1,TERADYNE INC,88077010,10.73,5.834810737,9.666666667,-1.3033176,-133.837,7.119908255,1,-0.108340477,-0.201386141,2.823987577,0.337371392,1,0,0,0
2010,1,TERADYNE INC,88077010,14.04,5.834810737,11.16666667,-1.16495811,379.73,7.501830463,0,0.20975444,0.338383586,2.277489512,0.321966395,1,0,0,0
2011,1,TERADYNE INC,88077010,13.63,5.834810737,11,-0.25641026,373.809,7.691491969,0,0.158954035,0.231148924,1.662585419,0.316919057,1,0,0,0
2012,1,TERADYNE INC,88077010,16.89,5.834810737,14.41666667,-0.13206163,217.049,7.795788502,0,0.089344659,0.122050434,1.784663984,0.154854227,1,0,0,0
2013,1,TERADYNE INC,88077010,17.62,5.834810737,14.25,-0.20130255,164.947,7.875052384,0,0.062721688,0.083092791,1.701833878,0.140629676,1,0,0,0
2007,1,TESCO CORP,88157K10,28.67,5.85220248,4.666666667,-0.37917374,32.302,6.168922211,0,0.067765818,0.105940847,3.464497747,0.061995507,0,0,0,0
2008,1,TESCO CORP,88157K10,7.14,5.837730447,6.083333333,-0.04534356,52.906,6.203007066,0,0.107263707,0.150288328,0.760872539,0.04325625,0,0,0,0
2009,1,TESCO CORP,88157K10,12.91,5.837730447,5.666666667,-0.68627452,-5.265,6.094821808,1,-0.011896826,-0.014537814,1.345686563,0.080955654,1,0,0,0
2010,1,TESCO CORP,88157K10,15.88,5.837730447,7.5,-0.0929512,7.045,6.122291035,0,0.015486648,0.018753211,1.608759413,0.136938912,1,0,0,0
2011,1,TESCO CORP,88157K10,12.64,5.84932478,5.583333333,-0.05667506,26.996,6.310309111,0,0.049153792,0.065396178,1.180968734,0.050711353,1,0,0,0
2012,1,TESCO CORP,88157K10,11.39,5.857933155,5.333333333,-0.1028481,49.814,6.376914005,0,0.084846111,0.106098299,0.944371385,0.040082663,1,0,0,0
2013,1,TESCO CORP,88157K10,19.78,5.860786224,6.416666667,-0.09657594,36.26,6.459401981,0,0.056862465,0.070138924,1.518200915,0.165687861,1,0,0,0
2006,1,TEREX CORP NEW,88077910,64.58,5.605802066,6.555555556,-0.11111111,399.9,8.473638299,0,0.082847531,0.226442033,3.728748144,0.16110754,0,0,1,0
2007,1,TEREX CORP NEW,88077910,65.57,5.913503006,10.15384615,-0.13781356,613.9,8.751047181,0,0.097192977,0.261992148,2.806704933,0.26586431,0,0,1,0
2008,1,TEREX CORP NEW,88077910,17.32,5.793013608,14,-0.24706421,71.9,8.602710119,0,0.013203805,0.04176105,0.945623512,0.076690468,0,0,1,0
2009,1,TEREX CORP NEW,88077910,19.81,5.894402834,14.25,-2.05542729,-398.4,8.65081458,1,-0.078879205,-0.27311841,1.28809417,0.170694531,1,1,1,1
2010,1,TEREX CORP NEW,88077910,31.04,5.874930731,13.16666667,-0.40383646,358.5,8.615662014,0,-0.039065332,-0.103446621,1.610706605,0.156498302,1,1,1,1
2011,1,TEREX CORP NEW,88077910,13.51,5.894402834,17.75,-0.09664948,45.2,8.861024002,0,0.005474634,0.020247587,0.771028116,0.140327025,1,1,1,1
2012,1,TEREX CORP NEW,88077910,28.11,5.910796644,18.07692308,-0.11102887,105.8,8.816882883,0,0.015356794,0.051601335,1.538720426,0.096160665,1,1,1,1
2013,1,TEREX CORP NEW,88077910,41.99,5.831882477,18.27272727,-0.13874066,226,8.785340701,0,0.03197332,0.095429432,2.107073193,0.060493315,1,1,1,1
2005,1,TELEFLEX INC,87936910,64.98,5.84932478,2.916666667,-0.01925298,138.817,7.826995656,0,0.055766373,0.122384364,2.296171579,0.090924965,0,0,0,0
2006,1,TELEFLEX INC,87936910,64.56,5.855071922,4.666666667,-0.04155124,139.43,7.766438932,0,0.0593162,0.117645476,2.117838915,0.099110472,0,0,0,0
2007,1,TELEFLEX INC,87936910,63.01,5.857933155,3.583333333,-0.04491946,146.484,8.340216605,0,-0.010116531,-0.031883375,1.870655533,0.085348691,0,0,0,0
2008,1,TELEFLEX INC,87936910,50.1,5.834810737,3.416666667,-0.04443739,119.774,8.275820494,0,0.034119871,0.107488838,1.595058305,0.02561487,0,0,0,0
2009,1,TELEFLEX INC,87936910,53.89,5.834810737,4.75,-0.12175649,302.994,8.253228948,0,0.036932747,0.089723656,1.355740643,0.047954489,1,0,0,0
2010,1,TELEFLEX INC,87936910,53.81,5.837730447,5.166666667,-0.04453516,201.094,8.200879793,0,0.034186028,0.069836647,1.20677353,0.054298445,1,0,0,0
2011,1,TELEFLEX INC,87936910,61.29,5.837730447,5.416666667,-0.04460137,323.329,8.275147872,0,0.030754035,0.06093241,1.260713788,0.160324773,1,0,0,0
2012,1,TELEFLEX INC,87936910,71.31,5.837730447,6.666666667,-0.00815794,-190.057,8.226973769,1,-0.048866733,-0.10272183,1.642380798,0.085889438,1,0,0,0
2013,1,TELEFLEX INC,87936910,93.86,5.840641657,7,-0.02804656,150.881,8.345219589,0,0.035950522,0.079077013,2.019862244,0.11551928,1,0,0,0
2005,1,TREDEGAR CORP,89465010,12.89,5.874930731,1.833333333,-0.11380505,16.229,6.662823581,0,0.020759621,0.033436899,1.028757773,0.03045457,0,0,0,0
2006,1,TREDEGAR CORP,89465010,22.61,5.897153868,1,-0.00775795,38.201,6.662860628,0,0.048863693,0.073947677,1.719444555,0.052315422,0,0,0,0
2007,1,TREDEGAR CORP,89465010,16.08,5.82008293,1,-0.0619195,15.249,6.66629245,0,0.044526424,0.071093038,1.137775987,0.061675367,0,0,0,0
2008,1,TREDEGAR CORP,89465010,18.18,5.707110265,1.8,-0.03109453,28.936,6.416130795,0,0.048541511,0.070503977,1.466366171,0.05860585,0,0,0,0
2009,1,TREDEGAR CORP,89465010,15.82,5.880532986,1.333333333,-0.0110011,-1.353,6.392384341,1,-0.002269072,-0.003153317,1.249459671,0.14847404,1,0,0,0
2010,1,TREDEGAR CORP,89465010,19.38,5.877735782,2.25,-0.04424779,27.027,6.365339224,0,0.046570815,0.064728198,1.479819086,0.122746231,1,0,0,0
2011,1,TREDEGAR CORP,89465010,22.22,5.929589143,2,-0.18575852,24.855,6.658766858,0,0.037560253,0.073662283,1.794218503,0.1187903,1,0,0,0
2012,1,TREDEGAR CORP,89465010,20.42,5.81711116,1.363636364,-0.16651666,28.251,6.664619457,0,0.055141637,0.116010122,1.759155035,0.062705741,1,0,0,0
2013,1,TREDEGAR CORP,89465010,28.81,5.926926026,1.230769231,-0.07835455,21.947,6.677093537,0,0.045317323,0.089248108,2.311373875,0.067185076,1,0,0,0
2005,0,TARGET CORP,8.76E+14,54.97,5.897153868,26,-0.05268704,2408,10.46298905,0,0.06880983,0.169517775,3.368926874,0.051032732,0,0,0,0
2006,0,TARGET CORP,8.76E+14,57.05,5.897153868,23.38461539,-0.02954501,2787,10.52808819,0,0.074620472,0.178276722,3.374627299,0.02323189,0,0,0,0
2007,1,TARGET CORP,8.76E+14,50,5.85220248,21.91666667,-0.01826484,2849,10.70461432,0,0.063936266,0.186123996,2.964294765,0.065597473,0,0,0,0
2008,1,TARGET CORP,8.76E+14,34.53,5.85220248,21.41666667,-0.04563233,2214,10.69437378,0,0.050197252,0.161464411,1.712705251,0.019389587,0,0,0,0
2009,1,TARGET CORP,8.76E+14,48.37,5.831882477,20.25,-0.12450379,2488,10.70400822,0,0.055868682,0.162116375,2.487645656,0.049879835,1,0,0,0
2010,1,TARGET CORP,8.76E+14,60.13,5.831882477,21.58333333,-0.29166666,2920,10.68524067,0,0.066811578,0.188545232,2.492568189,0.038443402,1,0,0,0
2011,1,TARGET CORP,8.76E+14,51.22,5.837730447,22,-0.04486054,2929,10.75002084,0,0.062813639,0.185133683,2.149470788,0.018167258,1,0,0,0
2012,1,TARGET CORP,8.76E+14,59.17,5.837730447,25.75,-0.00182382,2999,10.78236713,0,0.062267716,0.181120908,2.354304445,0.01681321,1,0,0,0
2009,0,THERAGENICS CORP,88337510,1.34,5.707110265,1,-0.08547009,3.075,4.763096586,0,0.026483963,0.039599243,0.576962899,0.396140501,1,0,0,0
2010,1,THERAGENICS CORP,88337510,1.52,5.891644212,1.416666667,-0.44776118,2.07,4.755200962,0,0.017970778,0.025785075,0.63714695,0.255572398,1,0,0,0
2011,1,THERAGENICS CORP,88337510,1.68,5.929589143,1,-4.33826645,3.064,4.760617168,0,0.026455301,0.03642329,0.678834074,0.256565411,1,0,0,0
2012,1,THERAGENICS CORP,88337510,1.59,4.990432587,1,-0.35714287,2.139,4.731459166,0,0.020231733,0.027805582,0.621453196,0.203673004,1,0,0,0
2012,1,TENET HEALTHCARE CORP,88033G40,32.47,4.941642423,7.2,-1.13060426,152,9.109967398,0,0.021671827,0.171478565,2.972382773,0.043015836,1,0,0,0
2013,1,TENET HEALTHCARE CORP,88033G40,42.12,5.84932478,15.16666667,-0.27409916,-134,9.688498166,1,-0.007625542,-0.162913907,5.403633378,0.012494472,1,0,0,0
2005,0,THOR INDUSTRIES INC,88516010,40.07,5.894402834,5.25,-0.00319387,121.767,6.755628051,0,0.141939598,0.203832691,3.396519509,0.214527654,0,0,0,0
2006,0,THOR INDUSTRIES INC,88516010,43.99,5.80814249,5.833333333,-0.12290503,163.405,6.913463953,0,0.162636542,0.233486081,3.409514281,0.228628979,0,0,0,0
2007,1,THOR INDUSTRIES INC,88516010,38.01,5.84932478,7,-0.14705882,134.731,6.966304337,0,0.12718907,0.175813063,2.985779774,0.171080644,0,0,0,0
2008,0,THOR INDUSTRIES INC,88516010,13.18,5.84932478,7.583333333,-0.3120429,92.706,6.905314302,0,0.093025823,0.132494683,1.554579132,0.17900551,0,0,0,0
2009,0,THOR INDUSTRIES INC,88516010,31.4,5.85220248,4.166666667,-0.3975535,17.143,6.858695278,0,0.018023938,0.024315174,1.880187608,0.222448779,1,0,0,0
2010,0,THOR INDUSTRIES INC,88516010,33.96,5.85220248,6.75,-0.30531159,110.064,6.872203746,0,0.114165629,0.167454258,2.179750547,0.260482335,1,0,0,0
2011,0,THOR INDUSTRIES INC,88516010,27.43,5.855071922,4.75,-0.20474138,106.273,7.089301535,0,0.088703498,0.127079163,1.6512808,0.223463368,1,0,0,0
2012,0,THOR INDUSTRIES INC,88516010,37.43,5.834810737,7.25,-0.06469875,121.739,7.126130681,0,0.097935408,0.143083142,1.786991163,0.18249518,1,0,0,0
2013,0,THOR INDUSTRIES INC,88516010,55.23,5.837730447,5.25,-0.04524887,152.862,7.192383694,0,0.114190811,0.169923394,3.220605267,0.190338473,1,0,0,0
2006,0,THORATEC CORP,88517530,17.58,5.897153868,10.83333333,-0.02899952,3.973,6.383734649,0,0.006720969,0.010882755,2.519890049,0.117530727,0,0,0,0
2007,1,THORATEC CORP,88517530,18.19,5.87211779,11,-0.09101251,3.235,6.421165253,0,0.005271142,0.008127549,2.472745755,0.034998774,0,0,0,0
2008,1,THORATEC CORP,88517530,32.49,5.877735782,9,-0.1264431,22.532,6.53027103,0,0.032913419,0.049553552,4.029631735,0.17443325,0,0,0,0
2009,1,THORATEC CORP,88517530,26.92,5.837730447,12.08333333,-0.04924592,28.584,6.616810557,0,0.038287766,0.054432443,2.924234777,0.038652671,1,0,0,0
2010,1,THORATEC CORP,88517530,28.32,5.837730447,13.58333333,-0.06686478,53.203,6.731904343,0,0.070433295,0.094961053,2.669516416,0.076199138,1,0,0,0
2011,1,THORATEC CORP,88517530,33.56,5.874930731,19.91666667,-0.04943503,71.545,6.525012062,0,0.106573097,0.124176576,3.351578544,0.050923732,1,0,0,0
2012,1,THORATEC CORP,88517530,37.52,5.87211779,18.25,-0.05363528,56.163,6.550171351,0,0.080420812,0.094115892,3.620573145,0.148786763,1,0,0,0
2013,1,THORATEC CORP,88517530,36.6,5.87211779,16.25,-0.01066098,73.326,6.67545367,0,0.092617597,0.109987955,3.123999922,0.199178365,1,0,0,0
2005,0,TIFFANY & CO NEW,88654710,38.29,5.84932478,15.5,-0.07063572,254.655,7.929584431,0,0.091692495,0.139086347,2.934377166,0.147633751,0,0,1,0
2006,1,TIFFANY & CO NEW,88654710,39.24,5.929589143,13.61538462,-0.08908686,253.927,7.953848962,0,0.089237782,0.140687963,2.955547276,0.063552652,0,0,1,0
2007,1,TIFFANY & CO NEW,88654710,46.03,5.828945618,15.75,-0.0132626,303.772,7.980419134,0,0.113381695,0.202348649,3.080251324,0.086681825,0,0,1,0
2008,1,TIFFANY & CO NEW,88654710,23.63,5.828945618,17.08333333,-0.0585838,220.022,8.040215862,0,0.070922608,0.138520535,1.617860689,0.054906377,0,0,1,0
2009,1,TIFFANY & CO NEW,88654710,43,5.828945618,14.33333333,-0.09801457,264.823,8.157473617,0,0.076160717,0.141073969,2.724082743,0.25326574,1,1,1,1
2010,1,TIFFANY & CO NEW,88654710,62.27,5.828945618,13.08333333,-0.22168675,368.403,8.225949852,0,0.098617677,0.169188165,3.389571853,0.195390097,1,1,1,1
2011,1,TIFFANY & CO NEW,88654710,66.26,5.828945618,17,-0.10588525,439.19,8.33326843,0,0.105600107,0.186976485,3.440721868,0.116165003,1,1,1,1
2012,1,TIFFANY & CO NEW,88654710,57.34,5.831882477,21.41666667,-0.04988818,416.157,8.440711635,0,0.089866223,0.160138483,3.211531816,0.121384701,1,1,1,1
2012,1,INTERFACE INC,45866530,16.07,5.609471795,9,-0.12998267,5.943,6.672497395,0,0.02900932,0.077439449,3.590156103,0.117229422,1,0,0,0
2013,1,INTERFACE INC,45866530,21.96,5.913503006,9,-0.13690106,48.255,6.708255009,0,0.058981348,0.141598711,4.273019687,0.092330944,1,0,0,0
2005,1,TEMPLE INLAND INC,87986810,44.85,5.869296913,10.41666667,-0.03654971,176,9.98202143,0,0.008135719,0.084615385,2.392876875,,0,0,1,0
2006,1,TEMPLE INLAND INC,87986810,46.03,5.869296913,10.5,-0.21404683,468,9.923976219,0,0.022975555,0.214253084,2.204771814,,0,0,1,0
2007,1,TEMPLE INLAND INC,87986810,20.85,5.874930731,10.08333333,-0.4062568,1305,8.689969335,0,0.202288792,1.541025641,2.837230577,0.011120365,0,0,1,0
2008,1,TEMPLE INLAND INC,87986810,4.8,5.85220248,10.08333333,-0.19184652,-8,8.677609913,1,-0.001363094,-0.011661808,0.745238484,0.006900034,0,0,1,0
2009,1,TEMPLE INLAND INC,87986810,21.11,5.87211779,10.08333333,-1.18749995,206,8.649974303,0,0.036083377,0.259445844,2.854795164,0.006133924,1,1,1,1
2010,1,TEMPLE INLAND INC,87986810,21.24,5.87211779,10.16666667,-0.07579346,168,8.68440111,0,0.028431207,0.180839613,2.468115436,0.004904537,1,1,1,1
2007,1,TEAM INC,87815510,36.58,5.834810737,3.833333333,-0.03497615,23.623,5.639993895,0,0.08422918,0.195616171,4.929557311,0.038584307,0,0,1,0
2008,1,TEAM INC,87815510,27.7,5.834810737,5.916666667,-0.02806839,22.911,5.623732267,0,0.083034637,0.156388011,1.819397479,0.04504013,0,0,1,0
2009,1,TEAM INC,87815510,18.81,5.87211779,5.916666667,-0.12172284,12.275,5.583454955,0,0.046322678,0.074307473,1.728773306,0.045701487,1,1,1,1
2010,1,TEAM INC,87815510,24.2,5.85220248,6.583333333,-0.12720848,26.585,5.876294968,0,0.074784942,0.130023525,2.191413605,0.053126734,1,1,1,1
2011,1,TEAM INC,87815510,29.75,5.831882477,5.5,-0.11303192,32.911,6.003363473,0,0.081505642,0.13718404,2.209209517,0.063228932,1,1,1,1
2012,1,TEAM INC,87815510,38.04,5.85220248,6,-0.05217391,32.436,6.133838293,0,0.07048194,0.113093868,2.577919779,0.084700387,1,1,1,1
2005,1,T J X COMPANIES INC NEW,87254010,23.23,5.834810737,18,-0.00761201,690.423,8.612013251,0,0.125615846,0.364790923,6.217981475,0.091744947,0,0,1,0
2006,1,T J X COMPANIES INC NEW,87254010,28.52,5.834810737,18.91666667,-0.01497604,738.039,8.713861342,0,0.127636262,0.339176838,5.857520411,0.155862711,0,0,1,0
2007,1,T J X COMPANIES INC NEW,87254010,28.73,5.834810737,17.91666667,-0.0146886,771.75,8.794966433,0,0.116932988,0.362112287,6.347228733,0.120382536,0,0,1,0
2008,1,T J X COMPANIES INC NEW,87254010,20.57,5.834810737,16.75,-0.00591816,880.617,8.728950889,0,0.14808193,0.428606966,3.755815956,0.068716899,0,0,1,0
2009,1,T J X COMPANIES INC NEW,87254010,36.55,5.834810737,13.25,-0.01819045,1213.572,8.917977629,0,0.162590533,0.420026332,5.385695884,0.26133761,1,1,1,1
2010,1,T J X COMPANIES INC NEW,87254010,44.39,5.834810737,18.91666667,-0.12873326,1343.141,8.983786387,0,0.168034348,0.43212053,5.956918348,0.233354283,1,1,1,1
2011,1,T J X COMPANIES INC NEW,87254010,64.55,5.834810737,18.75,-0.02236254,1496.09,9.021912811,0,0.18065218,0.466174761,7.927029698,0.189056298,1,1,1,1
2012,1,T J X COMPANIES INC NEW,87254010,42.45,5.834810737,23.33333333,-0.00527537,1906.687,9.160399321,0,0.20045375,0.520109047,8.921564217,0.218792976,1,1,1,1
2006,1,TEKELEC,87910110,14.83,5.529429088,13.66666667,-0.35971224,86.056,6.877560985,0,-0.106424818,-0.208709921,2.062255195,0.055079637,0,0,0,0
2007,1,TEKELEC,87910110,12.5,5.796057751,10.36363636,-0.20903574,-35.336,6.783200618,1,0.030492465,0.058308235,1.828976099,0.108897847,0,0,0,0
2008,1,TEKELEC,87910110,13.34,5.894402834,7.166666667,-0.144,55.039,6.724985622,0,0.058380211,0.096207556,1.747676717,0.23749107,0,0,0,0
2009,1,TEKELEC,87910110,15.28,5.877735782,6.416666667,-0.11994003,47.402,6.727441306,0,0.056836385,0.082503259,1.7920418,0.333260013,1,0,0,0
2010,1,TEKELEC,87910110,11.91,5.877735782,6.666666667,-0.32068063,15.009,6.72549812,0,0.018031276,0.024743441,1.347261258,0.264911128,1,0,0,0
2005,0,TIMKEN COMPANY,88738910,32.02,5.855071922,7.916666667,-0.28055342,260.281,8.292732273,0,0.065172343,0.173860622,1.989257742,0.016609623,0,0,0,0
2006,1,TIMKEN COMPANY,88738910,29.18,5.874930731,7.083333333,-0.07183011,222.527,8.302149994,0,0.043764742,0.119524042,1.86136211,0.025307644,0,0,0,0
2007,1,TIMKEN COMPANY,88738910,32.85,5.857933155,7.5,-0.06168609,220.054,8.384858112,0,0.05009754,0.111894971,1.605230485,0.007477057,0,0,0,0
2008,1,TIMKEN COMPANY,88738910,19.63,5.857933155,6.5,-0.12480975,267.67,8.4200323,0,0.059009491,0.163183862,1.155411252,0.026558508,0,0,0,0
2009,1,TIMKEN COMPANY,88738910,23.71,5.85220248,6.416666667,-0.33622009,-133.961,8.296020946,1,-0.015316606,-0.038902524,1.455648853,0.166564522,1,0,0,0
2010,1,TIMKEN COMPANY,88738910,47.73,5.837730447,8.25,-0.74652048,274.8,8.338401398,0,0.063965171,0.138909091,2.425006333,0.218897784,1,0,0,0
2011,1,TIMKEN COMPANY,88738910,38.71,5.837730447,10.08333333,-0.20951184,454.3,8.378643514,0,0.104386388,0.223980674,1.863969615,0.111185533,1,0,0,0
2012,1,TIMKEN COMPANY,88738910,47.83,5.837730447,10.58333333,-0.16016534,495.5,8.353661985,0,0.116733809,0.221978317,2.054834397,0.134739551,1,0,0,0
2013,0,TIMKEN COMPANY,88738910,55.07,5.857933155,10.66666667,-0.2090738,262.7,8.40713276,0,0.058665893,0.099635895,1.945036642,0.09060711,1,0,0,0
2005,1,TELLABS INC,87966410,10.9,5.837730447,24.16666667,-0.33760186,175.8,8.165050817,0,0.050015648,0.062457811,1.740251395,0.250049681,0,0,0,0
